,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Units
87517,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2005,61.46428,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87518,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2005,62.02749,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87519,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2006,60.56808,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87520,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2006,65.60405,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87521,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2006,62.96609,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87522,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2011,77.33473,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87523,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2011,77.65277,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87524,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2011,77.02903,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87525,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2012,73.33626,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87526,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2012,71.27343,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87527,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2012,72.32553,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87528,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2013,75.82106,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87529,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2013,75.31561,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87530,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2013,76.31183,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87531,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2014,79.75282,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87532,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2014,81.56576,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87533,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2014,83.34919,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87534,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2015,82.35477,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87535,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2015,81.37766,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87536,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2015,83.31961,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87537,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2016,83.05318,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87538,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2016,82.80383,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87539,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2016,82.93011,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87540,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2017,76.6482,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87541,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2017,76.12993,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87542,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2017,77.15309,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87543,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2018,69.53991,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87544,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2018,71.53206,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87545,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2018,70.50715,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87546,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2019,70.06962,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87547,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2019,71.78596,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87548,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",48,Bahrain,2019,68.52191,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87549,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",50,Bangladesh,2009,30.61928,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87550,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",50,Bangladesh,2009,31.60124,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87551,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",50,Bangladesh,2009,31.10034,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87552,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",50,Bangladesh,2010,36.64942,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87553,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",50,Bangladesh,2010,36.71829,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87554,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",50,Bangladesh,2010,36.58332,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87555,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2015,47.17169,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87556,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2015,49.0338,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87557,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2015,45.54081,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87558,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2016,43.26149,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87559,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2016,47.29132,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87560,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2016,45.14671,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87561,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2017,48.07364,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87562,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2017,50.56534,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87563,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2017,45.88049,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87564,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2018,45.76945,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87565,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2018,49.54133,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87566,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2018,47.536,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87567,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2019,49.28523,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87568,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2019,50.32386,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87569,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",51,Armenia,2019,48.36938,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87570,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2000,80.64356,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87571,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2000,83.13865,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87572,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2000,81.87516,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87573,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2001,77.67813,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87574,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2001,80.17154,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87575,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2001,82.72867,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87576,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2002,87.73537,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87577,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2002,92.29963,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87578,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2002,89.98451,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87579,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2003,93.01772,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87580,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2003,92.52286,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87581,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2003,93.49636,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87582,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2004,89.9841,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87583,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2004,89.09091,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87584,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2004,89.54619,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87585,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2005,93.16753,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87586,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2005,92.51397,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87587,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2005,93.79347,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87588,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2006,99.11322,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87589,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2006,99.56639,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87590,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87591,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2007,95.4101,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87592,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2007,93.94108,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87593,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2007,96.8136,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87594,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2008,94.99189,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87595,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87596,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2008,97.43645,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87597,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2009,80.85791,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87598,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2009,80.91309,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87599,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2009,80.80544,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87600,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2010,88.58781,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87601,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2010,92.8689,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87602,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2010,90.67344,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87603,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2011,84.49342,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87604,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2011,89.17725,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87605,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2011,80.05236,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87606,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2014,97.24296,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87607,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2014,98.58491,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87608,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2014,97.90515,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87609,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2015,99.89529,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87610,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2015,99.78837,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87611,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87612,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2016,94.98186,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87613,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2016,86.70377,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87614,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2016,90.88964,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87615,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87616,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2017,97.30109,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87617,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2017,94.53175,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87618,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2018,95.74062,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87619,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2018,93.70904,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87620,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2018,94.74024,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87621,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2019,91.84011,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
87622,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2019,89.77808,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
87623,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",52,Barbados,2019,93.83117,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
87624,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",53,Australia and New Zealand,2000,59.76898,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87625,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",53,Australia and New Zealand,2000,58.94202,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
87626,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",53,Australia and New Zealand,2000,58.17392,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87627,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",53,Australia and New Zealand,2001,59.02636,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,FEMALE,PERCENT
87628,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",53,Australia and New Zealand,2001,57.4477,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,MALE,PERCENT
87629,4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",53,Australia and New Zealand,2001,58.20794,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,E,G,BOTHSEX,PERCENT
